timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2023-03-10,151.86,153.49,151.1,151.61,151.61,8499357,0.0,1.0
2023-03-09,153.46,153.6,150.71,151.24,151.24,7439367,0.0,1.0
2023-03-08,153.98,154.1955,152.48,152.96,152.96,6230522,0.0,1.0
2023-03-07,156.09,156.25,153.35,154.09,154.09,7457731,0.0,1.0
2023-03-06,154.66,155.73,154.565,155.56,155.56,8148207,0.0,1.0
2023-03-03,153.37,154.12,152.84,154.02,154.02,5747158,0.0,1.0
2023-03-02,151.75,152.76,151.231,152.45,152.45,8765070,0.0,1.0
2023-03-01,153.01,153.24,151.91,152.57,152.57,6766972,0.0,1.0
2023-02-28,154.98,155.27,153.04,153.26,153.26,9062342,0.0,1.0
2023-02-27,156.45,156.9,155.08,155.63,155.63,7267122,0.0,1.0
2023-02-24,156.65,156.85,155.21,155.97,155.97,8689726,0.0,1.0
2023-02-23,157.71,158.585,156.67,157.73,157.73,9385092,0.0,1.0
2023-02-22,158.5,158.85,157.37,157.78,157.78,9820240,0.0,1.0
2023-02-21,159.65,160.35,157.89,158.0,158.0,9423860,0.0,1.0
2023-02-17,157.02,161.11,156.62,160.39,160.39,12401926,1.13,1.0
2023-02-16,159.075,159.65,157.92,158.24,157.132947003467,11176958,0.0,1.0
2023-02-15,161.95,161.98,159.29,159.37,158.255041480931,12633301,0.0,1.0
2023-02-14,162.74,162.9699,161.76,162.04,160.906362060426,6316011,0.0,1.0
2023-02-13,161.33,162.82,161.15,162.75,161.6113948737,6414709,0.0,1.0
2023-02-10,161.77,162.79,161.35,162.15,161.015592496285,7028039,0.0,1.0
2023-02-09,163.63,164.795,161.07,161.4,160.270839524517,7949544,0.0,1.0
2023-02-08,163.3,164.56,162.8995,163.61,162.465378281327,6054697,0.0,1.0
2023-02-07,161.6,163.88,161.42,163.4,162.256847449232,7310756,0.0,1.0
2023-02-06,164.55,164.8525,163.1,163.36,162.217127290738,7020989,0.0,1.0
2023-02-03,166.03,166.34,163.89,164.61,163.458382243685,6868540,0.0,1.0
2023-02-02,163.0,166.22,162.8224,165.54,164.381875928678,10098965,0.0,1.0
2023-02-01,162.99,165.98,162.4,164.92,163.766213472016,9865296,0.0,1.0
2023-01-31,161.7,163.43,161.05,163.42,162.276707528479,11612526,0.0,1.0
2023-01-30,167.93,168.54,161.08,162.0,160.866641901932,23259077,0.0,1.0
2023-01-27,168.54,168.866,167.77,168.23,167.05305658742,6058104,0.0,1.0
2023-01-26,169.55,169.91,168.65,168.89,167.708439202576,6946106,0.0,1.0
2023-01-25,167.17,169.51,167.08,169.51,168.324101659237,7099816,0.0,1.0
2023-01-24,175.0,175.0,166.01,168.31,167.132496904408,10541842,0.0,1.0
2023-01-23,169.1,169.63,167.9474,168.31,167.132496904408,8425412,0.0,1.0
2023-01-20,170.1,170.11,167.48,168.74,167.559488608222,8620553,0.0,1.0
2023-01-19,169.03,171.28,168.71,169.53,168.343961738484,6939514,0.0,1.0
2023-01-18,171.65,172.0,169.71,169.76,168.572352649827,7047759,0.0,1.0
2023-01-17,174.0,174.58,172.09,172.36,171.154162951956,6053302,0.0,1.0
2023-01-13,173.19,174.01,172.38,173.43,172.216677191679,6088155,0.0,1.0
2023-01-12,174.26,174.706,172.8,174.0,172.782689450223,4269394,0.0,1.0
2023-01-11,175.57,175.72,172.11,174.88,173.656532937098,6494755,0.0,1.0
2023-01-10,175.7,176.14,174.32,175.16,173.934574046558,5047467,0.0,1.0
2023-01-09,179.3,179.76,175.175,175.58,174.351635710748,7925277,0.0,1.0
2023-01-06,180.13,180.93,179.39,180.25,178.988964214958,5705960,0.0,1.0
2023-01-05,179.02,179.99,178.41,178.8,177.549108469539,6255308,0.0,1.0
2023-01-04,178.89,180.19,178.48,180.13,178.869803739475,9788784,0.0,1.0
2023-01-03,176.16,178.38,176.01,178.19,176.943376052501,6344864,0.0,1.0
2022-12-30,177.49,177.77,175.4,176.65,175.414149950471,4216656,0.0,1.0
2022-12-29,177.55,178.3,177.07,177.56,176.317783556216,2828780,0.0,1.0
2022-12-28,177.76,178.45,176.65,176.66,175.424079990094,2645619,0.0,1.0
2022-12-27,178.11,178.35,176.99,177.43,176.18869304111,3067292,0.0,1.0
2022-12-23,176.67,177.52,175.81,177.48,176.238343239227,3683420,0.0,1.0
2022-12-22,176.77,177.51,175.34,177.03,175.791491456166,5709312,0.0,1.0
2022-12-21,176.27,178.18,175.65,177.68,176.436944031699,5471973,0.0,1.0
2022-12-20,176.0,176.44,175.17,175.67,174.44100606736,6174730,0.0,1.0
2022-12-19,175.35,176.165,174.07,175.48,174.252335314512,5736042,0.0,1.0
2022-12-16,177.0,177.0,174.86,175.67,174.44100606736,18841796,0.0,1.0
2022-12-15,179.2,179.84,176.4,177.49,176.248273278851,7602616,0.0,1.0
2022-12-14,178.58,181.039,178.58,179.76,178.502392273403,9533583,0.0,1.0
2022-12-13,179.1,180.2,178.3083,179.21,177.956240094106,9177603,0.0,1.0
2022-12-12,175.95,177.87,175.6,177.84,176.595824665676,4882385,0.0,1.0
